metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1790483133.5207,elite,11848.709583282,1790445108.7701,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,Secured Servers LLC,False,Virginia,success,America/New_York,20147,1790443854,1790483133.5207,22551,http,131.153.163.84:22551,False,13753.142595291,58,126,31.521739130435,131.153.163.84
True,1790483133.4887,elite,6664.6747448554,1789534469.2459,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790138894,1790483133.4887,11075,socks5,45.74.31.50:11075,True,2432.6295852661,2259,4460,33.621074564667,45.74.31.50
True,1790483133.4571,elite,8616.5056133972,1789340061.4411,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789943539,1790483133.4571,9405,socks5,45.74.31.30:9405,True,2168.4062480927,680,4963,12.050327839802,45.74.31.30
True,1790483133.4497,elite,5368.133196067,1790421985.7493,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790418492,1790483133.4497,6533,socks5,45.74.31.42:6533,True,3635.0910663605,231,236,49.464668094218,45.74.31.42
True,1790482811.0993,elite,8141.433925771,1790366073.0138,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790364030,1790483133.3473,7316,socks5,45.74.31.23:7316,True,10593.137741089,67,484,12.159709618875,45.74.31.23
True,1790478402.0731,anonymous,3553.2799871583,1788702163.0407,AS37654 Rwanda Ministry of Education,RwEdNet-AS,Butare,Africa,AF,Rwanda,RW,,False,Rwanda Ministry of Education,-2.59667,29.7394,False,RWEDNET-IP4,True,Southern Province,success,Africa/Kigali,,1789911138,1790483133.3451,80,http,154.68.64.5:80,False,2361.8483543396,19329,5153,78.951883016093,154.68.64.5
True,1790483002.8813,transparent,5879.3457922194,1751779379.2652,AS42183 NET 360 S.A.R.L,net360,Baalbek,Asia,AS,Lebanon,LB,,False,NET 360 S.A.R.L,34.0046,36.2154,False,,False,Baalbek-Hermel Governorate,success,Asia/Beirut,,1789987982,1790483133.1953,92,http,185.82.99.101:92,True,4935.8925819397,20350,119448,14.556717549607,185.82.99.101
True,1790483133.1098,elite,9089.1664304595,1790269646.2266,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,PNAP-ASHDC5,True,Virginia,success,America/New_York,20147,1790266767,1790483133.1098,20073,http,131.153.1.46:20073,True,6585.3734016418,138,846,14.024390243902,131.153.1.46
True,1790482389.0779,elite,8651.2996403328,1789160860.8825,"AS20473 The Constant Company, LLC",AS-VULTR,Los Angeles,North America,,United States,US,,True,The Constant Company,34.0609,-118.2414,False,"Vultr Holdings, LLC",False,California,success,America/Los_Angeles,90012,1790367193,1790483133.0561,1080,socks5,149.248.18.106:1080,True,5442.0831203461,19042,1441,92.964897720061,149.248.18.106
True,1790483132.9886,elite,6882.1381633822,1789465071.3961,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790069689,1790483132.9886,6644,socks5,45.74.31.25:6644,True,5618.4661388397,2363,4954,32.294656279896,45.74.31.25
True,1790482970.3133,elite,9016.2439269291,1790053836.2106,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790052582,1790483132.9121,17562,socks5,45.74.31.23:17562,True,4751.7523765564,681,2281,22.991222147198,45.74.31.23
True,1790482560.1102,elite,9408.9220900511,1789487006.0485,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790090606,1790483132.8863,9475,socks5,45.74.31.30:9475,True,7707.1487903595,777,4356,15.137346580947,45.74.31.30
True,1790483132.784,elite,7309.7656264583,1789457129.0369,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790058688,1790483132.784,16830,socks5,45.74.31.47:16830,True,2455.0511837006,2388,6027,28.377896613191,45.74.31.47
True,1790483132.7565,elite,10581.538697084,1790451989.6535,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,Secured Servers LLC,False,Virginia,success,America/New_York,20147,1790451225,1790483132.7565,9397,http,131.153.163.86:9397,False,12453.676700592,12,100,10.714285714286,131.153.163.86
True,1790483132.7258,elite,5781.0397143005,1789581811.4204,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790185220,1790483132.7258,4647,socks5,45.74.31.25:4647,True,5162.944316864,1860,4478,29.346797096876,45.74.31.25
True,1790483132.6614,elite,54.295491364043,1790461365.0265,AS210644 AEZA GROUP LLC,AEZA-AS,Amsterdam,Europe,EU,The Netherlands,NL,,True,Aeza International LTD,52.3716,4.8883,False,Aeza International LTD,False,North Holland,success,Europe/Amsterdam,1012,1790457697,1790483132.6614,1080,socks5,147.45.69.11:1080,True,41.551113128662,177,39,81.944444444444,147.45.69.11
True,1790482965.7636,elite,11758.905516325,1746053568.5943,AS16276 OVH SAS,OVH,Gravelines,Europe,EU,France,FR,,True,OVH SAS,50.9871,2.12554,False,OVH,True,Hauts-de-France,success,Europe/Paris,59820,1789986338,1790483132.6091,3128,http,57.128.44.204:3128,False,10004.920721054,11825,88743,11.758213348182,57.128.44.204
True,1790483132.5957,elite,8262.8034077025,1789838476.4912,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790442030,1790483132.5957,8611,socks5,45.74.31.23:8611,True,7354.3593883514,971,2465,28.25960419092,45.74.31.23
True,1790477519.2807,transparent,9831.4182164585,1783535936.6396,AS15830 Equinix (EMEA) Acquisition Enterprises B.V.,Equinix,São Paulo,South America,SA,Brazil,BR,,True,Equinix (EMEA) Acquisition Enterprises B.V.,-23.5475,-46.6361,False,Equinix Brasil,True,São Paulo,success,America/Sao_Paulo,01323,1790187038,1790483132.593,3128,http,201.20.42.46:3128,True,8767.288684845,58070,24950,69.947000722717,201.20.42.46
True,1790483132.5787,transparent,5042.7909243846,1788840490.8196,AS64300 PT JARINGANKU SARANA NUSANTARA,JSN-AS-ID,Banjar Buayang,Asia,AS,Indonesia,ID,,False,PT. Jaringan Internet Terpadu,-8.34549,115.614,False,Indonesia Network Information Center,False,Bali,success,Asia/Makassar,,1790047755,1790483132.5787,1111,http,163.61.225.180:1111,True,6323.8441944122,2389,8090,22.797976906193,163.61.225.180
True,1790483012.8027,elite,5650.2729049482,1789928892.7472,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789926806,1790483132.5674,6534,socks5,45.74.31.47:6534,True,7324.8696327209,475,1746,21.386762719496,45.74.31.47
True,1790468903.9554,elite,2673.1082419116,1776081525.5232,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,San Diego,North America,,United States,US,,False,Cox Communications Inc.,32.7794,-117.1366,False,Cox Communications,True,California,success,America/Los_Angeles,92108,1790088895,1790483132.4627,4145,socks5,24.249.199.12:4145,True,1234.7354888916,131732,79527,62.355686621635,24.249.199.12
True,1790482987.0799,elite,8145.854276393,1788390204.293,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790205480,1790483132.3135,38180,socks5,45.74.31.30:38180,True,2706.6402435303,3022,8304,26.681970686915,45.74.31.30
True,1790483132.3045,elite,8846.7292371004,1778411537.6961,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1790463065,1790483132.3045,55158,socks5,174.138.165.213:55158,True,11258.993864059,23,7368,0.31118928426465,174.138.165.213
True,1790482642.2449,elite,8146.192220386,1789541789.7117,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790146208,1790483132.248,9578,socks5,45.74.31.40:9578,True,13987.201213837,2838,5113,35.693623443592,45.74.31.40
True,1790482929.5389,elite,6067.0430335132,1790448967.0533,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446431,1790483132.1825,5665,socks5,45.74.31.25:5665,True,5081.0196399689,242,79,75.389408099688,45.74.31.25
True,1790400576.0751,anonymous,1124.9546837619,1742442731.8536,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,TTSSB-MY,Batu Caves,Asia,AS,Malaysia,MY,,False,ADSL Streamyx Telekom Malaysia,3.238,101.682,False,,True,Selangor,success,Asia/Kuala_Lumpur,68100,1789985874,1790483132.0005,80,http,219.93.101.63:80,False,616.18947982788,296774,38876,88.41769700581,219.93.101.63
True,1790483131.9954,elite,8116.9233943575,1789796528.9339,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790398220,1790483131.9954,4072,socks5,45.74.31.23:4072,True,9965.8875465393,2348,3051,43.489535099092,45.74.31.23
True,1790482526.9229,elite,4457.5802521272,1790478279.4741,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790474082,1790483131.9685,46264,socks5,45.74.31.40:46264,True,4468.1720733643,22,17,56.410256410256,45.74.31.40
True,1790483131.9388,elite,7110.3016123012,1789855228.6539,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790459354,1790483131.9388,12754,socks5,45.74.31.23:12754,True,5989.949464798,1187,2090,36.222154409521,45.74.31.23
True,1790483131.9144,elite,5998.9031756133,1789725006.3407,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790326847,1790483131.9144,4926,socks5,45.74.31.25:4926,True,12521.676301956,1140,3543,24.343369634849,45.74.31.25
True,1790483131.8937,transparent,10016.869775509,1786820317.9322,AS272992 CABLE & TV YOPAL S.A.S (INTERNET INALÁMBRICO),CABLE & TV YOPAL S.A.S (INTERNET INALAMBRICO),Yopal,South America,SA,Colombia,CO,,False,CABLE & TV YOPAL S.A.S (INTERNET INALÁMBRICO),5.3368,-72.4002,False,,True,Casanare Department,success,America/Bogota,850001,1790448006,1790483131.8937,4040,http,131.221.41.84:4040,False,15209.95426178,876,20402,4.1169282827333,131.221.41.84
True,1790483131.8643,elite,3238.1241450622,1790396350.8596,AS31163 PJSC MegaFon,MF-KAVKAZ-AS,Moscow,Europe,EU,Russia,RU,,False,PJSC MegaFon,55.7558,37.6173,False,,False,Moscow,success,Europe/Moscow,144700,1790394052,1790483131.8643,1080,socks5,178.178.2.255:1080,True,1368.127822876,351,349,50.142857142857,178.178.2.255
True,1790463134.8333,elite,2670.0334439551,1776082270.354,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Norfolk,North America,,United States,US,,False,Cox Communications Inc.,36.8429,-76.2864,False,Cox Communications Inc,True,Virginia,success,America/New_York,23514,1789992950,1790483131.8166,4145,socks5,98.175.31.222:4145,True,1061.8331432343,139288,80979,63.235981785742,98.175.31.222
True,1790483131.7911,elite,8759.3310655478,1789184196.7322,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790393805,1790483131.7911,7699,socks5,45.74.31.30:7699,True,12978.731155396,2313,7176,24.375592791653,45.74.31.30
True,1790483079.6849,elite,7124.2325327322,1790450097.5156,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446419,1790483131.7372,10934,socks5,45.74.31.25:10934,True,11721.452474594,223,88,71.704180064309,45.74.31.25
True,1790482631.0514,elite,5730.4722682535,1789531193.0257,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790132735,1790483131.7167,6798,socks5,45.74.31.47:6798,True,8155.8809280396,3888,4605,45.778876722006,45.74.31.47
True,1790451255.9356,elite,884.45944459169,1789984366.7657,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,False,Grand Est,success,Europe/Paris,67630,1789983691,1790483131.6925,1080,socks5,95.111.228.190:1080,True,39.263010025024,4975,696,87.727032269441,95.111.228.190
True,1790483131.6321,elite,7137.941261968,1789358350.5621,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789961241,1790483131.6321,10188,socks5,45.74.31.30:10188,True,6821.013212204,1642,5597,22.682690979417,45.74.31.30
True,1790482659.0191,elite,6616.4996816108,1750275909.648,AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,VNPT-AS-VN,Ho Chi Minh City,Asia,AS,Vietnam,VN,,False,Vietnam Posts and Telecommunications Group,10.822,106.6257,False,WANGSU,True,Ho Chi Minh,success,Asia/Ho_Chi_Minh,700000,1790248241,1790483131.561,8562,http,14.225.240.23:8562,True,3080.114364624,264994,262625,50.224499117735,14.225.240.23
True,1790483131.5568,transparent,6169.2182803746,1769617594.7765,AS265583 SISTEMAS Y SOLUCIONES DE CAMPECHE SAS DE CV,SISTEMAS Y SOLUCIONES DE CAMPECHE SAS DE CV,Candelaria,North America,,Mexico,MX,,False,Sistemas Y Soluciones De Campeche SAS De CV,18.1977,-91.0453,False,Sistemas Y Soluciones De Campeche SAS De CV,True,Campeche,success,America/Merida,24330,1790003877,1790483131.5568,999,http,45.174.243.20:999,False,7441.6255950928,26554,128146,17.164835164835,45.174.243.20
True,1790482639.176,elite,6047.3229458662,1790188594.4892,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790188595,1790483131.3415,39427,socks5,45.74.31.41:39427,True,8624.3121623993,492,1299,27.470686767169,45.74.31.41
True,1790483131.3239,transparent,6609.494618351,1765195976.6779,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Cali,South America,SA,Colombia,CO,,False,IFX Networks Argentina S.R.L,3.4385,-76.523,False,"UFINET COLOMBIA, S. A",True,Valle del Cauca Department,success,America/Bogota,760001,1789997154,1790483131.3239,8080,http,181.119.84.219:8080,False,3876.5137195587,36945,307867,10.71453429695,181.119.84.219
True,1790482732.8998,elite,7965.9315473665,1789583086.5205,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790185241,1790483131.292,12881,socks5,45.74.31.25:12881,True,10686.738729477,2584,4662,35.661054374827,45.74.31.25
True,1790482635.6314,transparent,12043.979003409,1779315488.3721,AS53055 DIMENOC SERVICOS DE INFORMATICA LTDA,DIMENOC SERVICOS DE INFORMATICA LTDA,João Pessoa,South America,SA,Brazil,BR,,True,Dimenoc Servicos De Informatica Ltda,-7.1712,-34.8617,False,HostDime,True,Paraíba,success,America/Fortaleza,58000,1790201891,1790483131.2798,3128,http,186.227.196.104:3128,True,510.23817062378,28901,68071,29.8034484181,186.227.196.104
True,1790482881.9726,elite,7899.3691704692,1790066683.4102,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790065151,1790483131.2006,12430,socks5,45.74.31.23:12430,True,4642.4999237061,1286,1825,41.33719061395,45.74.31.23
True,1790483131.1145,transparent,5815.7697746869,1784271761.3648,AS17995 PT iForte Global Internet,SOLUSINET-AS-ID,Palembang,Asia,AS,Indonesia,ID,,False,PT iForte Global Internet,-2.91673,104.746,False,,True,South Sumatra,success,Asia/Jakarta,,1790318217,1790483131.1145,8080,http,103.183.13.94:8080,True,5219.7065353394,9290,39115,19.192232207417,103.183.13.94
True,1790483131.0553,elite,6558.2610358733,1789894663.789,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789892107,1790483131.0553,5003,socks5,45.74.31.41:5003,True,6654.6170711517,1789,2995,37.395484949833,45.74.31.41
True,1790483131.0187,elite,6336.8113544505,1789678980.2648,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790281150,1790483131.0187,12548,socks5,45.74.31.41:12548,True,4197.00050354,2514,4040,38.358254501068,45.74.31.41
True,1790483131.001,elite,6147.0048907173,1789827300.6897,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790431552,1790483131.001,11585,socks5,45.74.31.50:11585,True,1537.6236438751,2079,2104,49.70117140808,45.74.31.50
True,1790483130.9042,elite,14677.855942275,1790296467.8002,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1790295149,1790483130.9042,37264,socks5,174.138.161.146:37264,True,3332.6160907745,91,848,9.6911608093717,174.138.161.146
True,1790482956.906,elite,7456.2634699935,1790446782.2411,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446425,1790483130.8388,7365,socks5,45.74.31.47:7365,True,7873.5661506653,109,160,40.520446096654,45.74.31.47
True,1790434572.6428,elite,934.82772005671,1783254727.7162,AS31898 Oracle Corporation,ORACLE-BMC-31898,Mumbai,Asia,AS,India,IN,,True,Oracle Corporation,19.0748,72.8856,False,Oracle Cloud Infrastructure (ap-mumbai-1),True,Maharashtra,success,Asia/Kolkata,400701,1789907415,1790483130.8367,1088,socks5,144.24.111.128:1088,True,885.95080375671,255821,3306,98.724177719805,144.24.111.128
True,1790481888.3339,elite,7227.7767159637,1786785660.0999,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1790411769,1790483130.8008,10914,http,111.119.162.248:10914,True,582.4818611145,9933,19780,33.42981186686,111.119.162.248
True,1790483130.7907,elite,5760.4628380144,1789002530.7383,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789957000,1790483130.7907,4896,socks5,45.74.31.42:4896,True,5747.6131916046,1667,5099,24.637895359149,45.74.31.42
True,1790482958.7924,transparent,6025.3067769703,1786044155.3707,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,San Benito Abad,South America,SA,Colombia,CO,,False,Ufinet Panama S.A.,8.92901,-75.0271,False,UFINET,True,Sucre Department,success,America/Bogota,,1790274597,1790483130.79,999,http,186.33.52.250:999,False,5936.8093013763,8133,27300,22.953179239692,186.33.52.250
True,1790482494.2963,elite,5650.0402752509,1790404753.0315,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790401202,1790483130.7734,6277,socks5,45.74.31.50:6277,True,4576.6396522522,319,286,52.727272727273,45.74.31.50
True,1790482893.8761,elite,6721.2473790657,1789466512.2643,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790069831,1790483130.7575,5247,socks5,45.74.31.25:5247,True,4242.6087856293,3352,5736,36.883802816901,45.74.31.25
True,1790483130.4593,elite,8653.4985159973,1789829726.686,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790431650,1790483130.4593,12185,socks5,45.74.31.23:12185,True,7105.9989929199,1897,3034,38.470898397891,45.74.31.23
True,1790483130.2882,elite,7236.9461075295,1789892867.593,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789891133,1790483130.2882,6257,socks5,45.74.31.30:6257,True,6052.5712966919,1213,2733,30.739989863153,45.74.31.30
True,1790482745.3081,elite,5854.7553042776,1790206848.841,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790206334,1790483130.2229,4255,socks5,45.74.31.40:4255,True,6571.4457035065,971,1197,44.787822878229,45.74.31.40
True,1790483130.1626,elite,10603.55598982,1788758727.1647,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1789964924,1790483130.1626,32939,http,174.138.165.213:32939,False,2813.7731552124,344,7765,4.242200024664,174.138.165.213
True,1790483130.0209,elite,7474.8416872131,1790222560.3781,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790219173,1790483130.0209,14449,socks5,45.74.31.42:14449,True,7543.5829162598,988,1111,47.070033349214,45.74.31.42
True,1790479698.7449,elite,73.877143859863,1790479698.7449,AS49981 WorldStream B.V.,WorldStream,Naaldwijk,Europe,EU,The Netherlands,NL,,True,WorldStream B.V.,51.9968,4.2057,False,Worldstream,False,South Holland,success,Europe/Amsterdam,2671,1790476403,1790483130.0138,1080,socks5,62.112.10.232:1080,True,52.509784698486,40,0,100.0,62.112.10.232
True,1790482955.8239,elite,5430.8384693887,1789969646.9565,AS214238 HOST TELECOM LTD,iwihost,Angervilliers,Europe,EU,France,FR,,True,Host Telecom LTD,48.5908,2.0694,False,IT Hostline Ltd,False,Île-de-France,success,Europe/Paris,91470,1789968690,1790483129.9962,1080,socks5,179.255.188.140:1080,True,1945.8746910095,1097,2949,27.113198220465,179.255.188.140
True,1790482919.4119,elite,6555.9081419266,1790446993.3282,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446429,1790483129.8959,11054,socks5,45.74.31.41:11054,True,3125.0269412994,188,121,60.84142394822,45.74.31.41
True,1790483129.7314,transparent,7533.3828157185,1774531153.4556,AS27951 Media Commerce Partners S.A,Media Commerce Partners S.A,Bogotá,South America,SA,Colombia,CO,,False,Media Commerce Partners S.A,4.5607,-74.0558,False,Conectando Fronteras,True,Bogota D.C.,success,America/Bogota,110411,1790259353,1790483129.7314,999,http,181.225.73.104:999,False,3965.1489257812,19359,139853,12.15925935231,181.225.73.104
True,1790483129.6985,elite,7387.8351479401,1790111909.4022,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790111139,1790483129.6985,11945,socks5,45.74.31.23:11945,True,5569.4546699524,649,1763,26.907131011609,45.74.31.23
True,1790483129.657,elite,11807.169392302,1790313684.2317,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1790313395,1790483129.657,57793,socks5,174.138.161.186:57793,True,14446.442365646,148,913,13.949104618285,174.138.161.186
True,1790483129.6087,elite,9024.8495012522,1789233514.2792,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1790441884,1790483129.6087,38608,http,174.138.165.213:38608,False,6075.4268169403,320,5292,5.7020669992872,174.138.165.213
